"LHO" "LLO" "VIR" "KAG" "LAO"
1270730.48494317 1673420.92157899 33742.9828906743 13025.1461377125 1101046.04978122
508.292193977267 669.368368631595 13.4971931562697 5.21005845508501 440.418419912488
254.146096988634 334.684184315798 6.74859657813486 2.6050292275425 220.209209956244
169.430731325756 223.122789543865 4.49906438542324 1.736686151695 146.806139970829
127.073048494317 167.342092157899 3.37429828906743 1.30251461377125 110.104604978122
101.658438795453 133.873673726319 2.69943863125394 1.042011691017 88.0836839824975
84.7153656628779 111.561394771933 2.24953219271162 0.868343075847501 73.4030699854146
72.613170568181 95.6240526616565 1.92817045089567 0.744294065012144 62.9169171303554
63.5365242471584 83.6710460789494 1.68714914453371 0.651257306885626 55.052302489061
56.4769104419186 74.3742631812884 1.49968812847441 0.578895383898334 48.9353799902764
50.8292193977267 66.9368368631595 1.34971931562697 0.521005845508501 44.0418419912488
46.2083812706607 60.8516698755996 1.22701755966088 0.473641677735001 40.0380381738625
42.357682831439 55.7806973859663 1.12476609635581 0.434171537923751 36.7015349927073
39.0993995367129 51.4898745101227 1.03824562740536 0.400773727314231 33.8783399932683
36.3065852840905 47.8120263308282 0.964085225447837 0.372147032506072 31.4584585651777
33.8861462651512 44.624557908773 0.899812877084648 0.347337230339 29.3612279941658
31.7682621235792 41.8355230394747 0.843574572266857 0.325628653442813 27.5261512445305
29.8995408221922 39.3746099195056 0.793952538604101 0.306474026769706 25.9069658772052
28.2384552209593 37.1871315906442 0.749844064237206 0.289447691949167 24.4676899951382
26.7522207356457 35.229914138505 0.71037858717209 0.274213602899211 23.1799168374994
25.4146096988634 33.4684184315798 0.674859657813486 0.26050292275425 22.0209209956244
24.2043901893937 31.8746842205522 0.642723483631891 0.248098021670715 20.9723057101185
23.1041906353303 30.4258349377998 0.613508779830442 0.2368208388675 20.0190190869313
22.0996606077073 29.1029725491998 0.586834485055205 0.22652428065587 19.1486269527169
21.1788414157195 27.8903486929831 0.562383048177905 0.217085768961875 18.3507674963537
20.3316877590907 26.7747347452638 0.539887726250789 0.2084023382034 17.6167367964995
19.5496997683564 25.7449372550614 0.519122813702681 0.200386863657116 16.9391699966341
18.8256368139729 24.7914210604295 0.499896042824804 0.192965127966111 16.3117933300921
18.1532926420453 23.9060131654141 0.482042612723918 0.186073516253036 15.7292292825888
17.5273170336989 23.0816678838481 0.465420453664473 0.17965718810638 15.1868420659479
16.9430731325756 22.3122789543865 0.449906438542324 0.1736686151695 14.6806139970829
16.3965223863635 21.592528020374 0.435393327621604 0.168066401776936 14.2070458036286
15.8841310617896 20.9177615197374 0.421787286133429 0.162814326721406 13.7630756222652
15.4027937568869 20.2838899585332 0.409005853220294 0.157880559245 13.3460127246208
14.9497704110961 19.6873049597528 0.39697626930205 0.153237013384853 12.9534829386026
14.5226341136362 19.1248105323313 0.385634090179135 0.148858813002429 12.5833834260711
14.1192276104797 18.5935657953221 0.374922032118603 0.144723845974584 12.2338449975691
13.7376268642505 18.0910369900431 0.364789004223506 0.140812390677973 11.9032005381753
13.3761103678228 17.6149570692525 0.355189293586045 0.137106801449605 11.5899584187497
13.0331331789043 17.1632915033742 0.346081875801788 0.133591242438077 11.2927799977561
12.7073048494317 16.7342092157899 0.337429828906743 0.130251461377125 11.0104604978122
12.3973705848114 16.3260577715023 0.329199833079749 0.127074596465488 10.7419126807924
12.1021950946968 15.9373421102761 0.321361741815946 0.124049010835357 10.4861528550592
11.8207486971458 15.5667062472464 0.313888212936505 0.121164150118256 10.2422888351741
11.5520953176652 15.2129174688999 0.306754389915221 0.11841041943375 10.0095095434656
11.2953820883837 14.8748526362577 0.299937625694883 0.115779076779667 9.78707599805528
11.0498303038536 14.5514862745999 0.293417242527602 0.113262140327935 9.57431347635843
10.8147275314312 14.241880183651 0.287174322473824 0.110852307555 9.3706046789891
10.5894207078597 13.9451743464916 0.281191524088952 0.108542884480938 9.17538374817683
10.3733100811687 13.6605789516652 0.275452921556525 0.106327723573163 8.9881310186222
10.1658438795453 13.3873673726319 0.269943863125394 0.1042011691017 8.80836839824975
9.9665136073974 13.1248699731685 0.264650846201367 0.102158008923235 8.63565529240172
9.77484988417822 12.8724686275307 0.259561406851341 0.100193431828558 8.46958499831707
9.59041875428806 12.6295918609735 0.25466402181641 0.098302989718585 8.30978150778279
9.41281840698643 12.3957105302147 0.249948021412402 0.0964825639830557 8.15589666504607
9.24167625413213 12.1703339751199 0.245403511932177 0.0947283355470001 8.0076076347725
9.07664632102263 11.9530065827071 0.241021306361959 0.093036758126518 7.86461464129442
8.91740691188188 11.743304712835 0.236792862390697 0.091404534299737 7.72663894583312
8.76365851684944 11.5408339419241 0.232710226832236 0.0898285940531898 7.59342103297393
8.61512193181809 11.3452265869762 0.228765985699487 0.0883060755099154 7.46471898156759
8.47153656628779 11.1561394771933 0.224953219271162 0.0868343075847501 7.34030699854146
