"LHO" "LLO" "VIR" "KAG" "LAO"
439952.238630786 579371.699462451 11563.2708494909 4433.45993354359 381204.102818463
439.952238630786 579.371699462451 11.5632708494909 4.43345993354359 381.204102818463
219.976119315393 289.685849731226 5.78163542474545 2.21672996677179 190.602051409231
146.650746210262 193.123899820817 3.85442361649697 1.47781997784786 127.068034272821
109.988059657696 144.842924865613 2.89081771237273 1.1083649833859 95.3010257046157
87.9904477261571 115.87433989249 2.31265416989818 0.886691986708717 76.2408205636926
73.3253731051309 96.5619499104085 1.92721180824848 0.738909988923931 63.5340171364105
62.8503198043979 82.767385637493 1.65189583564156 0.633351419077655 54.4577289740661
54.9940298288482 72.4214624328064 1.44540885618636 0.554182491692948 47.6505128523079
48.8835820700873 64.3746332736057 1.28480787216566 0.492606659282621 42.3560114242736
43.9952238630786 57.9371699462451 1.15632708494909 0.443345993354359 38.1204102818463
39.9956580573441 52.6701544965865 1.05120644086281 0.403041812140326 34.6549184380421
36.6626865525655 48.2809749552043 0.963605904124242 0.369454994461966 31.7670085682052
33.8424798946758 44.5670538048039 0.889482373037762 0.341035379503353 29.3233925244971
31.425159902199 41.3836928187465 0.825947917820779 0.316675709538828 27.2288644870331
29.3301492420524 38.6247799641634 0.770884723299394 0.295563995569572 25.4136068545642
27.4970149144241 36.2107312164032 0.722704428093181 0.277091245846474 23.8252564261539
25.8795434488697 34.0806882036736 0.68019240291123 0.260791760796682 22.4237707540272
24.4417910350436 32.1873166368028 0.642403936082828 0.24630332964131 21.1780057121368
23.1553809805677 30.493247340129 0.608593202604784 0.233339996502294 20.0633738325507
21.9976119315393 28.9685849731226 0.578163542474545 0.221672996677179 19.0602051409231
20.950106601466 27.589128545831 0.550631945213853 0.211117139692552 18.1525763246887
19.9978290286721 26.3350772482932 0.525603220431405 0.201520906070163 17.327459219021
19.1283582013385 25.1900738896718 0.502750906499604 0.192759127545373 16.5740914268897
18.3313432762827 24.1404874776021 0.481802952062121 0.184727497230983 15.8835042841026
17.5980895452314 23.174867978498 0.462530833979636 0.177338397341743 15.2481641127385
16.9212399473379 22.283526902402 0.444741186518881 0.170517689751676 14.6616962622486
16.2945273566958 21.4582110912019 0.428269290721885 0.164202219760874 14.1186704747579
15.7125799510995 20.6918464093733 0.412973958910389 0.158337854769414 13.6144322435165
15.1707668493374 19.9783344642224 0.398733477568652 0.152877928742882 13.1449690627056
14.6650746210262 19.3123899820817 0.385442361649697 0.147781997784786 12.7068034272821
14.1920076977673 18.6894096600791 0.373008737080352 0.143014836565922 12.2969065425311
13.748507457212 18.1053656082016 0.361352214046591 0.138545622923237 11.912628213077
13.3318860191147 17.5567181655288 0.35040214695427 0.134347270713442 11.5516394793474
12.9397717244349 17.0403441018368 0.340096201455615 0.130395880398341 11.2118853770136
12.5700639608796 16.5534771274986 0.330379167128312 0.126670283815531 10.8915457948132
12.2208955175218 16.0936583184014 0.321201968041414 0.123151664820655 10.5890028560684
11.8906010440753 15.6586945800662 0.312520833770024 0.119823241447124 10.3028135896882
11.5776904902838 15.2466236700645 0.304296601302392 0.116669998251147 10.0316869162753
11.2808266315586 14.8556846016013 0.296494124345921 0.113678459834451 9.77446417483238
10.9988059657696 14.4842924865613 0.289081771237273 0.11083649833859 9.53010257046157
10.7305424056289 14.1310170600598 0.282030996329046 0.108133169110819 9.29766104435275
10.475053300733 13.7945642729155 0.275315972606926 0.105558569846276 9.07628816234435
10.2314474100183 13.4737604526151 0.268913275569556 0.103103719384735 8.86521169345262
9.99891451433603 13.1675386241466 0.262801610215702 0.100760453035082 8.66372960951052
9.77671641401746 12.8749266547211 0.256961574433131 0.0985213318565242 8.47120228485473
9.56417910066925 12.5950369448359 0.251375453249802 0.0963795637726867 8.28704571344484
9.36068592831459 12.3270574353713 0.24602703935087 0.0943289347562465 8.11072559188219
9.16567163814137 12.0702437388011 0.24090147603106 0.0923637486154914 7.94175214205131
8.97861711491399 11.8239122339276 0.235985119377365 0.0904787741539508 7.77967556772373
8.79904477261571 11.587433989249 0.231265416989818 0.0886691986708717 7.62408205636926
8.62651448295658 11.3602294012245 0.22673080097041 0.0869305869322272 7.47459025134241
8.46061997366895 11.141763451201 0.22237059325944 0.0852588448758382 7.33084813112429
8.30098563454312 10.9315414992915 0.218174921688508 0.0836501874253507 7.19253024185779
8.14726367834788 10.7291055456009 0.214134645360943 0.0821011098804368 7.05933523737894
7.99913161146883 10.5340308993173 0.210241288172562 0.0806083624280652 6.93098368760841
7.85628997554974 10.3459232046866 0.206486979455195 0.0791689273847069 6.80721612175826
7.71846032685589 10.164415780043 0.202864400868261 0.077779998834098 6.68779127751689
7.58538342466872 9.98916723211122 0.199366738784326 0.0764389643714412 6.57248453135281
7.45681760391162 9.8198593129229 0.195987641516795 0.0751433887041286 6.46108648844852
7.33253731051309 9.65619499104085 0.192721180824848 0.0738909988923931 6.35340171364105
