"LHO" "LLO" "VIR" "KAG" "LAO"
463247.994481903 610049.806021766 12190.7436565429 4725.47465360698 401389.106846038
463.247994481903 610.049806021766 12.1907436565429 4.72547465360698 401.389106846038
231.623997240951 305.024903010883 6.09537182827143 2.36273732680349 200.694553423019
154.415998160634 203.349935340589 4.06358121884762 1.57515821786899 133.796368948679
115.811998620476 152.512451505441 3.04768591413571 1.18136866340174 100.34727671151
92.6495988963806 122.009961204353 2.43814873130857 0.945094930721396 80.2778213692076
77.2079990803172 101.674967670294 2.03179060942381 0.787579108934497 66.8981844743397
66.1782849259861 87.1499722888237 1.74153480807755 0.67506780765814 57.3413009780054
57.9059993102379 76.2562257527207 1.52384295706786 0.590684331700872 50.1736383557548
51.4719993868781 67.7833117801962 1.35452707294921 0.525052739289664 44.5987896495598
46.3247994481903 61.0049806021766 1.21907436565429 0.472547465360698 40.1389106846038
42.1134540438094 55.459073274706 1.10824942332208 0.429588604873362 36.4899188041853
38.6039995401586 50.8374838351471 1.0158953047119 0.393789554467248 33.4490922371699
35.6344611139925 46.9269081555204 0.937749512041758 0.36349805027746 30.8760851420029
33.0891424629931 43.5749861444118 0.870767404038775 0.33753390382907 28.6706504890027
30.8831996321269 40.6699870681177 0.812716243769524 0.315031643573799 26.7592737897359
28.9529996551189 38.1281128763604 0.761921478533928 0.295342165850436 25.0868191778774
27.2498820283472 35.8852827071627 0.717102568031933 0.277969097270999 23.6111239321199
25.7359996934391 33.8916558900981 0.677263536474603 0.262526369644832 22.2993948247799
24.3814733937844 32.1078845274614 0.641618087186466 0.248709192295104 21.125742465581
23.1623997240952 30.5024903010883 0.609537182827143 0.236273732680349 20.0694553423019
22.059428308662 29.0499907629412 0.580511602692517 0.225022602552713 19.1137669926685
21.0567270219047 27.729536637353 0.554124711661039 0.214794302436681 18.2449594020926
20.1412171513871 26.523904609642 0.530032332893168 0.205455419722043 17.4517002976538
19.3019997700793 25.4187419175736 0.507947652355952 0.196894777233624 16.7245461185849
18.5299197792761 24.4019922408706 0.487629746261714 0.189018986144279 16.0555642738415
17.8172305569963 23.4634540777602 0.468874756020879 0.18174902513873 15.4380425710015
17.1573331289594 22.5944372600654 0.451509024316402 0.175017579763221 14.8662632165199
16.5445712314965 21.7874930722059 0.435383702019388 0.168766951914535 14.3353252445014
15.974068775238 21.0362002076471 0.420370470915271 0.162947401848517 13.8410036843461
15.4415998160634 20.3349935340589 0.406358121884762 0.157515821786899 13.3796368948679
14.9434836929646 19.6790260007021 0.39324979537235 0.152434666245386 12.9480357047109
14.4764998275595 19.0640564381802 0.380960739266964 0.147671082925218 12.5434095889387
14.0378180146031 18.4863577582353 0.369416474440693 0.143196201624454 12.1633062680618
13.6249410141736 17.9426413535813 0.358551284015966 0.138984548635499 11.8055619660599
13.2356569851972 17.4299944577647 0.34830696161551 0.135013561531628 11.4682601956011
12.8679998467195 16.945827945049 0.338631768237302 0.131263184822416 11.1496974123899
12.5202160670785 16.4878325951829 0.329479558284942 0.127715531178567 10.8483542390821
12.1907366968922 16.0539422637307 0.320809043593233 0.124354596147552 10.5628712327905
11.8781537046642 15.6423027185068 0.312583170680586 0.121166016759153 10.2920283806676
11.5811998620476 15.2512451505441 0.304768591413571 0.118136866340174 10.034727671151
11.2987315727293 14.8792635615065 0.297335211135192 0.115255479356268 9.78997821575703
11.029714154331 14.5249953814706 0.290255801346258 0.112511301276357 9.55688349633424
10.7732091739977 14.1872047912039 0.283505666431229 0.109894759386209 9.33463039176833
10.5283635109523 13.8647683186765 0.277062355830519 0.10739715121834 9.12247970104632
10.2943998773756 13.5566623560392 0.270905414589841 0.105010547857933 8.91975792991196
10.0706085756935 13.261952304821 0.265016166446584 0.102727709861021 8.72585014882692
9.8563403081256 12.9797831068461 0.259377524607295 0.100542013906531 8.54019376268166
9.65099988503965 12.7093709587868 0.253973826177976 0.0984473886168121 8.36227305929246
9.45404070371231 12.4499960412605 0.248790686868222 0.0964382582368771 8.19161442542935
9.26495988963806 12.2009961204353 0.243814873130857 0.0945094930721396 8.02778213692076
9.08329400944908 11.9617609023876 0.239034189343978 0.0926563657569996 7.87037464403996
8.90861527849814 11.7317270388801 0.234437378010439 0.090874512569365 7.71902128550073
8.74052819777176 11.5103736985239 0.230014031255526 0.08915989912466 7.57337937445355
8.57866656447969 11.2972186300327 0.225754512158201 0.0875087898816107 7.43313160825997
8.42269080876187 11.0918146549412 0.221649884664416 0.0859177209746723 7.29798376083706
8.27228561574827 10.893746536103 0.217691851009694 0.0843834759572675 7.16766262225068
8.12715779792812 10.7026281758205 0.213872695728822 0.082903064098368 7.04191415519365
7.98703438761902 10.5181001038235 0.210185235457635 0.0814737009242583 6.92050184217307
7.85166092342209 10.3398272207079 0.206622773839709 0.0800927907391013 6.80320520078031
7.72079990803172 10.1674967670294 0.203179060942381 0.0787579108934496 6.68981844743397
