   -0.0022000000      0.13508434  -2.1054298e-11   1.2434498e-10  -4.3312041e-10
   -0.0021000000      0.13019838  -7.6102696e-12   8.8817842e-11  -2.3803193e-11
   -0.0020000000      0.12476679   4.0255950e-11  -7.1054274e-11   9.1440307e-11
   -0.0019000000      0.11808170  -2.1807282e-10  -2.8421709e-10  -5.7456575e-10
   -0.0018000000      0.11014112  -1.3892196e-09  -1.8829382e-09   2.7442112e-09
   -0.0017000000      0.10061452  -3.3988846e-09  -5.4800608e-09   7.5639671e-09
   -0.0016000000     0.089259786  -3.5609963e-09  -7.4518169e-09   6.3793469e-09
   -0.0015000000     0.076353281  -1.5670863e-09  -6.5103478e-09   1.4333431e-09
   -0.0014000000     0.061631616   1.4626081e-09  -9.0594199e-10  -3.5061260e-09
   -0.0013000000     0.044870087   2.2256143e-09   3.0198066e-09  -3.0124487e-09
   -0.0012000000     0.026044485   9.6665328e-10  -9.0594199e-10   2.1609762e-09
   -0.0011000000    0.0050998598   2.8657160e-09  -3.7392311e-09   4.2413051e-09
   -0.0010000000    -0.017904195   2.3219812e-09  -5.0892623e-09   3.0016157e-09
  -0.00090000000    -0.043007078  -3.5735162e-09  -7.9047879e-09   3.0904026e-09
  -0.00080000000    -0.069892985  -6.7965288e-09  -1.1848300e-08   3.4307800e-09
  -0.00070000000    -0.098708305   3.4795883e-09  -9.9742437e-09   1.8095639e-09
  -0.00060000000     -0.12957786   2.1644068e-09  -6.2350125e-09  -3.8943910e-09
  -0.00050000000     -0.16164249  -2.6295248e-09   9.3525188e-09  -2.2286857e-08
  -0.00040000000     -0.19331879   5.2997455e-09  -2.6609825e-08  -3.1905756e-08
  -0.00030000000     -0.22232706  -2.2087970e-08  -3.3653080e-08  -1.9104526e-08
  -0.00020000000     -0.24470460   6.7559775e-09   2.1316282e-09  -1.5720174e-08
  -0.00010000000     -0.25814608   2.7828047e-07   3.8308912e-07   8.3889813e-09
       0.0000000     -0.26301738   2.2422642e-07   3.5758063e-08   3.6795727e-10
   0.00010000000     -0.25094397  -3.5990980e-07  -1.4829027e-07  -1.8496904e-08
   0.00020000000     -0.17553764  -1.2972257e-06   3.4765080e-07  -5.4404028e-07
   0.00030000000   -0.0039557836  -4.0528965e-07   3.2369663e-07  -3.4147494e-07
   0.00040000000      0.18546942   3.8409486e-06   1.8053736e-06   1.3082975e-06
   0.00050000000      0.27096490  -2.1627813e-06   7.3192741e-06   1.2313275e-05
   0.00060000000      0.33822279   1.4501724e-05   0.00010428366   0.00014777123
   0.00070000000      0.48066815  -6.8152927e-05   0.00024634789   0.00021792406
   0.00080000000      0.55471632  -0.00027485023   0.00010918348   0.00021490232
   0.00090000000      0.39144599  -0.00014760855   0.00012284102   0.00013626368
    0.0010000000     0.078253832   0.00019780789   9.8511261e-05  -0.00026561642
    0.0011000000     -0.18037244   0.00037968051  -2.6708111e-05  -0.00045697109
    0.0012000000     -0.35234894   0.00030437160  -7.2785511e-06  -0.00030213803
    0.0013000000     -0.39725889   3.7615988e-06  -8.0481550e-05  -6.1828070e-05
    0.0014000000     -0.28998165  -0.00014008945  -0.00015081418   0.00015688581
    0.0015000000    -0.087906982  -0.00016975750  -9.5862465e-05  -2.4388323e-05
    0.0016000000      0.10586295  -0.00013225806   2.4425750e-05  -8.6907731e-05
    0.0017000000      0.24262022  -1.6605159e-05  -1.3183010e-05   6.5828382e-05
