-0.0022 0.13508434 -2.1054298e-11
-0.0021 0.13019838 -7.6102696e-12
-0.002 0.12476679 4.025595e-11
-0.0019 0.1180817 -2.1807282e-10
-0.0018 0.11014112 -1.3892196e-09
-0.0017 0.10061452 -3.3988846e-09
-0.0016 0.089259786 -3.5609963e-09
-0.0015 0.076353281 -1.5670863e-09
-0.0014 0.061631616 1.4626081e-09
-0.0013 0.044870087 2.2256143e-09
-0.0012 0.026044485 9.6665328e-10
-0.0011 0.0050998598 2.865716e-09
-0.001 -0.017904195 2.3219812e-09
-9e-04 -0.043007078 -3.5735162e-09
-8e-04 -0.069892985 -6.7965288e-09
-7e-04 -0.098708305 3.4795883e-09
-6e-04 -0.12957786 2.1644068e-09
-5e-04 -0.16164249 -2.6295248e-09
-4e-04 -0.19331879 5.2997455e-09
-3e-04 -0.22232706 -2.208797e-08
-2e-04 -0.2447046 6.7559775e-09
-1e-04 -0.25814608 2.7828047e-07
0 -0.26301738 2.2422642e-07
1e-04 -0.25094397 -3.599098e-07
2e-04 -0.17553764 -1.2972257e-06
3e-04 -0.0039557836 -4.0528965e-07
4e-04 0.18546942 3.8409486e-06
5e-04 0.2709649 -2.1627813e-06
6e-04 0.33822279 1.4501724e-05
7e-04 0.48066815 -6.8152927e-05
8e-04 0.55471632 -0.00027485023
9e-04 0.39144599 -0.00014760855
0.001 0.078253832 0.00019780789
0.0011 -0.18037244 0.00037968051
0.0012 -0.35234894 0.0003043716
0.0013 -0.39725889 3.7615988e-06
0.0014 -0.28998165 -0.00014008945
0.0015 -0.087906982 -0.0001697575
0.0016 0.10586295 -0.00013225806
0.0017 0.24262022 -1.6605159e-05
0.0018 0.33405717 7.2805858e-05
0.0019 0.34841908 7.5639568e-05
0.002 0.25618629 1.9694105e-05
0.0021 0.11134629 -2.7674894e-05
0.0022 -0.058223786 -4.107902e-05
0.0023 -0.2284079 6.6246837e-05
0.0024 -0.36044025 -6.4070326e-05
0.0025 -0.42955653 -0.00032385055
0.0026 -0.42637384 -0.0002378515
0.0027 -0.35171328 8.2453669e-05
0.0028 0.022984126 0.00021324564
0.0029 -0.0025359527 5.9962028e-05
0.003 0.005777582 -9.7028488e-05
0.0031 -0.0027461644 -9.2969505e-05
0.0032 -0.0054165836 -2.8463597e-05
0.0033 -0.0017040073 3.5459051e-06
0.0034 0.0073109667 5.5529605e-05
0.0035 0.018105705 0.00015550545
0.0036 0.02529496 0.00027750408
0.0037 0.020639359 0.00031522777
0.0038 -0.028566074 0.00021008814
0.0039 -0.0611052 -4.3027335e-05
0.004 -0.063862774 -0.00023116784
0.0041 -0.024850574 -7.2827682e-06
0.0042 0.0057279549 0.00032004615
0.0043 0.043935345 0.00028159929
0.0044 0.080498988 0.00021989372
0.0045 0.09581397 7.3011186e-05
0.0046 0.065908462 -0.00041261633
0.0047 0.027753813 -0.00071379478
0.0048 0.030102338 -0.0004491358
0.0049 -0.056988287 -0.00013580863
0.005 0.0025875103 -0.00052873316
0.0051 0.006599859 -0.0010381172
0.0052 0.0096248445 -0.00067227987
0.0053 0.012473897 -0.00027917777
0.0054 0.014824738 -0.00096508087
0.0055 0.060920818 -0.0012670006
0.0056 0.007685902 0.0016890955
0.0057 0.055582373 0.0036704445
0.0058 0.033959516 0.0011460555
0.0059 0.039135443 -0.0014462549
0.006 0.043116234 -0.0021232081
0.0061 0.045797927 -0.002024815
0.0062 0.059166968 0.00023281809
