"LHO" "LLO"
1067886.32334063 1406296.09230331
427.15452933625 562.518436921324
213.577264668125 281.259218460662
142.384843112083 187.506145640441
106.788632334063 140.629609230331
85.4309058672501 112.503687384265
71.1924215560417 93.7530728202207
61.0220756194643 80.3597767030463
53.3943161670313 70.3148046151655
47.4616143706945 62.5020485468138
42.715452933625 56.2518436921324
38.8322299396591 51.1380397201204
35.5962107780209 46.8765364101103
32.8580407181731 43.270648993948
30.5110378097322 40.1798883515231
28.4769686224167 37.5012291280883
26.6971580835156 35.1574023075827
25.1267370197794 33.0893198189014
23.7308071853472 31.2510242734069
22.4818173334869 29.6062335221749
21.3577264668125 28.1259218460662
20.3406918731548 26.7865922343488
19.4161149698296 25.5690198600602
18.5719360580978 24.4573233444054
17.7981053890104 23.4382682050552
17.08618117345 22.500737476853
16.4290203590866 21.635324496974
15.8205381235648 20.8340161822713
15.2555189048661 20.0899441757616
14.7294665288362 19.3971874800457
14.2384843112083 18.7506145640441
13.7791783656855 18.1457560297201
13.3485790417578 17.5787011537914
12.944076646553 17.0460132400401
12.5633685098897 16.5446599094507
12.2044151238929 16.0719553406093
11.8654035926736 15.6255121367034
11.5447170090878 15.2032009978736
11.2409086667434 14.8031167610875
10.952680239391 14.4235496646493
10.6788632334063 14.0629609230331
10.4184031545427 13.7199618761299
10.1703459365774 13.3932961171744
9.93382626363373 13.0818241144494
9.70805748491478 12.7845099300301
9.4923228741389 12.5004097093628
9.28596802904892 12.2286616722027
9.08839424119682 11.9684773813048
8.89905269450522 11.7191341025276
8.71743937420919 11.4799681004352
8.54309058672501 11.2503687384265
8.37557900659314 11.0297732729671
8.21451017954328 10.817662248487
8.05951942143869 10.6135554136099
7.91026906178241 10.4170080911356
7.76644598793183 10.2276079440241
7.62775945243304 10.0449720878808
7.49393911116229 9.86874450739165
7.36473326441811 9.69859374002283
7.2399072768856 9.53421079527668
7.11924215560417 9.37530728202207
