time,r_pns,mass_pns
0.29,98.6762174247444,0.547742730477452
0.3,59.9022298753512,1.04207137833661
0.31,74.1898008575986,1.22362857031163
0.32,77.8016701501387,1.30242069479697
0.33,77.8016701501387,1.35884121925559
0.34,75.9742746910253,1.39853750784455
0.35,74.1898008575986,1.4321287998552
0.36,72.4472405123248,1.46319168507826
0.37,70.7456091966726,1.49246404772367
0.38,69.0839455749441,1.52045494212902
0.39,65.8767884387524,1.54160425422708
0.4,64.3294830425875,1.56709039893955
0.41,62.8185205533211,1.59215773545206
0.42,61.3430473535063,1.61513078040366
0.43,59.9022298753512,1.63653122789211
0.44,58.4952541297953,1.65676786616801
0.45,58.4952541297953,1.67942514048867
0.46,57.1213252466468,1.69645821326975
0.47,55.7796670255208,1.71390689420822
0.48,54.469521497326,1.7301446705572
0.49,53.1901484960497,1.74573759433851
0.5,51.9408252406019,1.76055817536686
0.51,50.7208459264803,1.77372185216154
0.52,49.5295213270266,1.78676944286822
0.53,49.5295213270266,1.7991095080492
0.54,48.3661784040482,1.81057423818214
0.55,47.2301599275853,1.82117725486057
0.56,46.1208241046099,1.83079955092864
0.57,45.0375442164443,1.8392434955321
0.58,45.0375442164443,1.84899481404772
0.59,43.9797082646977,1.85788586996627
0.6,43.9797082646977,1.86676372342551
0.61,42.9467186255171,1.87386664502974
0.62,42.9467186255171,1.88168333027075
0.63,41.9379917119606,1.88789503604585
0.64,40.9529576443001,1.89354120958759
0.65,40.9529576443001,1.89921086168845
0.66,39.991059928068,1.90365654667249
0.67,39.0517551396662,1.90714846077273
0.68,39.0517551396662,1.91143885617818
0.69,38.1345126193589,1.91430016139875
0.7,38.1345126193589,1.91758378502844
0.71,37.2388141714767,1.92040478674823
0.72,37.2388141714767,1.92391862577982
0.73,36.3641537716626,1.92651047337724
0.74,36.3641537716626,1.9296461584324
0.75,35.5100372809934,1.93231912480621
0.76,35.5100372809934,1.93568180435388
0.77,34.6759821668164,1.93833755043887
0.78,34.6759821668164,1.94171291732673
0.79,33.8615172301428,1.94442499861026
0.8,33.8615172301428,1.94772995133686
0.81,33.8615172301428,1.95087567036646
0.82,33.0661823394439,1.95330605180436
0.83,33.0661823394439,1.95649651212524
0.84,33.0661823394439,1.95951606275036
0.85,32.2895281707003,1.96226232597664
0.86,31.5311159535566,1.96467732508685
0.87,31.5311159535566,1.96776709858054
0.88,31.5311159535566,1.97075446791248
0.89,30.7905172234379,1.9733111041967
0.9,30.7905172234379,1.97638271292579
0.91,30.0673135794893,1.97879620845347
0.92,30.0673135794893,1.98176752658247
0.93,30.0673135794893,1.9847462036458
0.94,29.3610964482007,1.98707063581953
0.95,29.3610964482007,1.98996356013069
0.96,29.3610964482007,1.99300937244885
0.97,28.6714668525828,1.99559940772558
0.98,28.6714668525828,1.998260847823
0.99,28.6714668525828,2.00115731491989
1,27.9980351867661,2.00370021378187
1.01,27.9980351867661,2.00630801427408
1.02,27.9980351867661,2.00903970391236
1.03,27.3404209958926,2.01171019780234
1.04,27.3404209958926,2.01463950535068
1.05,26.6982527611782,2.01726065426235
1.06,26.0711676900237,2.01978622794396
1.07,26.0711676900237,2.02240293230602
1.08,26.6982527611782,2.02517041644342
1.09,26.0711676900237,2.02773380899572
1.1,26.0711676900237,2.03055168626335
1.11,25.4588115110549,2.03298174595774
1.12,25.4588115110549,2.03580912321529
1.13,24.8608382739772,2.0382976657323
1.14,24.8608382739772,2.04105106296804
1.15,24.8608382739772,2.04351821642262
1.16,24.8608382739772,2.04616508663824
1.17,24.2769101541316,2.04858976524094
1.18,24.2769101541316,2.05117589947255
1.19,24.2769101541316,2.05375528282483
1.2,23.7066972616403,2.05618460207954
1.21,23.7066972616403,2.05885858346745
1.22,23.7066972616403,2.06142446008971
1.23,23.7066972616403,2.06408877018762
1.24,23.149877455036,2.06659360818067
1.25,23.149877455036,2.06918620067691
1.26,23.149877455036,2.07173488793454
1.27,22.6061361592678,2.07412837346171
1.28,22.6061361592678,2.07670021989063
1.29,23.149877455036,2.07938879356359
1.3,22.6061361592678,2.08166786152243
1.31,22.6061361592678,2.08420472649887
1.32,22.6061361592678,2.0867401451638
1.33,22.6061361592678,2.0892905909099
1.34,22.0751661879828,2.09162086338853
1.35,22.0751661879828,2.09419454177043
1.36,22.0751661879828,2.09663633981222
1.37,21.5566675699808,2.09893128757278
1.38,21.5566675699808,2.10143197290997
1.39,21.5566675699808,2.10402886979372
1.4,21.5566675699808,2.10653250758681
1.41,21.5566675699808,2.10905311295686
1.42,21.5566675699808,2.11140019160049
1.43,21.5566675699808,2.11394129373186
1.44,21.5566675699808,2.11643967976516
1.45,21.050347379746,2.11881558261392
1.46,21.050347379746,2.1212387283878
1.47,21.050347379746,2.12369924635565
1.48,20.5559195719589,2.12601615474052
1.49,20.5559195719589,2.12853539320157
1.5,20.5559195719589,2.13092927546003
1.51,20.5559195719589,2.13343784671105
1.52,20.5559195719589,2.13591615453946
1.53,20.5559195719589,2.13833837814927
1.54,20.073104819895,2.1406793223208
1.55,20.073104819895,2.14311809808256
1.56,20.073104819895,2.14551106188705
1.57,20.5559195719589,2.14796751948506
1.58,20.5559195719589,2.15034757213084
1.59,20.5559195719589,2.15265814691095
1.6,20.5559195719589,2.15507279755595
1.61,20.5559195719589,2.15748016817454
1.62,20.5559195719589,2.15989359331863
1.63,20.5559195719589,2.16223843245196
1.64,20.5559195719589,2.16467511331379
1.65,20.5559195719589,2.1671568051886
1.66,20.073104819895,2.16947792439574
1.67,20.073104819895,2.17190807055047
1.68,20.073104819895,2.17435956814957
