time,r_pns,mass_pns
0.24,83.5518348986835,0.739363044395987
0.25,65.8767884387524,1.15220556715261
0.26,70.7456091966726,1.21936716939852
0.27,69.0839455749441,1.25707493493118
0.28,69.0839455749441,1.29422871461798
0.29,67.4613108911684,1.32079887081048
0.3,65.8767884387524,1.34439851649052
0.31,64.3294830425875,1.36542641826177
0.32,62.8185205533211,1.38518918957352
0.33,61.3430473535063,1.40426311348453
0.34,59.9022298753512,1.42174236419485
0.35,58.4952541297953,1.4392102633498
0.36,57.1213252466468,1.45588778312917
0.37,55.7796670255208,1.47093297529407
0.38,54.469521497326,1.48518059404474
0.39,53.1901484960497,1.49918672936173
0.4,51.9408252406019,1.51296074895293
0.41,50.7208459264803,1.52586394861125
0.42,50.7208459264803,1.54051791704486
0.43,49.5295213270266,1.55277941693294
0.44,48.3661784040482,1.56498851583176
0.45,47.2301599275853,1.57571149187547
0.46,47.2301599275853,1.58853776734499
0.47,46.1208241046099,1.59866158588094
0.48,45.0375442164443,1.60842810840446
0.49,45.0375442164443,1.61945214802426
0.5,43.9797082646977,1.62809979752845
0.51,42.9467186255171,1.63606241439984
0.52,41.9379917119606,1.64337933882129
0.53,41.9379917119606,1.65181591247145
0.54,40.9529576443001,1.65883350147698
0.55,39.991059928068,1.66582455672036
0.56,39.991059928068,1.67314297687601
0.57,39.0517551396662,1.67965716263366
0.58,39.0517551396662,1.68650463757099
0.59,38.1345126193589,1.69239444518675
0.6,38.1345126193589,1.69913015486617
0.61,38.1345126193589,1.70552721441268
0.62,37.2388141714767,1.71081504403072
0.63,36.3641537716626,1.7163003637259
0.64,36.3641537716626,1.72246226182876
0.65,35.5100372809934,1.72739560956665
0.66,35.5100372809934,1.7326116962462
0.67,35.5100372809934,1.73793600305384
0.68,34.6759821668164,1.74272263882386
0.69,33.8615172301428,1.74702996551373
0.7,33.8615172301428,1.75181328735695
0.71,33.8615172301428,1.75640040878961
0.72,33.0661823394439,1.76037177871218
0.73,33.0661823394439,1.76472193061267
0.74,33.0661823394439,1.76888569808996
0.75,32.2895281707003,1.77285356728179
0.76,32.2895281707003,1.77704381538109
0.77,32.2895281707003,1.7809362197
0.78,32.2895281707003,1.78485380195115
0.79,31.5311159535566,1.78833304724793
0.8,31.5311159535566,1.7919702349958
0.81,30.7905172234379,1.79523426576406
0.82,30.7905172234379,1.79878123062529
0.83,30.7905172234379,1.80236626374412
0.84,30.7905172234379,1.80580600740683
0.85,30.0673135794893,1.80870862039575
0.86,30.0673135794893,1.81183973782784
0.87,30.0673135794893,1.81490271172309
0.88,30.0673135794893,1.81797164648255
0.89,30.0673135794893,1.82101544121138
0.9,30.0673135794893,1.82404024219227
0.91,30.0673135794893,1.82713199064879
0.92,29.3610964482007,1.82971325823683
0.93,29.3610964482007,1.83269962464351
0.94,29.3610964482007,1.83566349285766
0.95,29.3610964482007,1.83856966412879
0.96,29.3610964482007,1.8414803745589
0.97,29.3610964482007,1.84452956856724
0.98,28.6714668525828,1.84695904483017
0.99,28.6714668525828,1.84970370137202
1,28.6714668525828,1.85243284217399
1.01,28.6714668525828,1.85498780217327
1.02,28.6714668525828,1.85752205602746
1.03,28.6714668525828,1.86005987734698
1.04,28.6714668525828,1.86253938942859
1.05,27.9980351867661,1.86456888873203
1.06,27.9980351867661,1.86677948038664
1.07,28.6714668525828,1.86906878161939
1.08,27.9980351867661,1.87087218403547
1.09,27.9980351867661,1.87314064923749
1.1,27.3404209958926,1.87494529672202
1.11,27.3404209958926,1.87710287900611
1.12,27.3404209958926,1.87901774373562
1.13,27.3404209958926,1.8809153964064
1.14,27.3404209958926,1.88291852847121
1.15,27.3404209958926,1.8849073189103
1.16,26.6982527611782,1.88670815717583
1.17,26.6982527611782,1.88858729443265
1.18,26.6982527611782,1.89048071197571
1.19,26.6982527611782,1.89243312470503
1.2,26.0711676900237,1.89411432092679
1.21,26.0711676900237,1.89616913691115
1.22,26.0711676900237,1.89813189678364
1.23,26.0711676900237,1.89985629605876
1.24,26.6982527611782,1.90182732010818
1.25,26.0711676900237,1.9033336672661
1.26,26.0711676900237,1.90536466046318
1.27,26.0711676900237,1.90723262386651
1.28,26.0711676900237,1.90884790136519
1.29,26.6982527611782,1.91074190542326
1.3,26.6982527611782,1.91254932325535
1.31,26.0711676900237,1.91414550187688
1.32,26.0711676900237,1.9160544449937
1.33,26.0711676900237,1.91786470465954
1.34,26.0711676900237,1.91969084717652
1.35,26.0711676900237,1.92143814909391
1.36,25.4588115110549,1.9230071303728
1.37,25.4588115110549,1.92478983215837
1.38,25.4588115110549,1.92652954426559
1.39,25.4588115110549,1.92823224159937
1.4,25.4588115110549,1.93009670642104
1.41,25.4588115110549,1.93183502732212
1.42,24.8608382739772,1.93336568350281
1.43,24.8608382739772,1.93518886119353
1.44,24.8608382739772,1.93694428983485
1.45,24.8608382739772,1.93867198428313
1.46,24.8608382739772,1.94033391429689
1.47,24.2769101541316,1.9418769507324
1.48,24.2769101541316,1.94363719997199
1.49,24.2769101541316,1.94519851364381
1.5,24.2769101541316,1.94692367677829
1.51,23.7066972616403,1.94849164469977
1.52,23.7066972616403,1.95022902982755
1.53,23.7066972616403,1.95189877556753
1.54,23.7066972616403,1.95345174195359
1.55,23.149877455036,1.95500258456133
1.56,23.149877455036,1.95670738999475
1.57,23.149877455036,1.95838465578857
1.58,22.6061361592678,1.95982698706532
1.59,22.6061361592678,1.96155249650363
1.6,22.6061361592678,1.96318983315569
1.61,22.0751661879828,1.96469133512802
1.62,22.0751661879828,1.96638128363622
