time,r_pns,mass_pns
0.13,96.3585233277348,0.678953179350499
0.14,62.8185205533211,1.07156321310483
0.15,67.4613108911684,1.13981972770865
0.16,67.4613108911684,1.1580506588093
0.17,65.8767884387524,1.17510123622363
0.18,64.3294830425875,1.19136995125213
0.19,62.8185205533211,1.20634603803288
0.2,61.3430473535063,1.22215261504236
0.21,59.9022298753512,1.23653840369196
0.22,58.4952541297953,1.24984755124082
0.23,57.1213252466468,1.26184309794391
0.24,55.7796670255208,1.27295850889322
0.25,54.469521497326,1.28186850398078
0.26,51.9408252406019,1.28694457379519
0.27,50.7208459264803,1.29304610763477
0.28,49.5295213270266,1.29819686158431
0.29,48.3661784040482,1.30295274805878
0.3,47.2301599275853,1.30713606060059
0.31,46.1208241046099,1.31076459542787
0.32,45.0375442164443,1.31430104177196
0.33,43.9797082646977,1.31761011108467
0.34,43.9797082646977,1.32167675326336
0.35,42.9467186255171,1.32405687585438
0.36,41.9379917119606,1.32618684573957
0.37,40.9529576443001,1.32825813856818
0.38,40.9529576443001,1.33134228864685
0.39,39.991059928068,1.33310383905472
0.4,39.0517551396662,1.33479189962958
0.41,39.0517551396662,1.33740938193197
0.42,38.1345126193589,1.33897548577453
0.43,38.1345126193589,1.34110456916204
0.44,37.2388141714767,1.34240237152646
0.45,36.3641537716626,1.3438758304853
0.46,36.3641537716626,1.34593927876449
0.47,35.5100372809934,1.34728784446231
0.48,35.5100372809934,1.34913012122872
0.49,34.6759821668164,1.35022628472341
0.5,34.6759821668164,1.35201146845187
0.51,33.8615172301428,1.3531689085283
0.52,33.8615172301428,1.35487287297965
0.53,33.0661823394439,1.3560559373375
0.54,33.0661823394439,1.35761372840858
0.55,32.2895281707003,1.35862349589283
0.56,32.2895281707003,1.36015530401206
0.57,32.2895281707003,1.36170659359043
0.58,31.5311159535566,1.36274170842716
0.59,31.5311159535566,1.36423005955932
0.6,30.7905172234379,1.36517461167828
0.61,30.7905172234379,1.36655853554091
0.62,30.0673135794893,1.36757658899599
0.63,30.0673135794893,1.3690174638221
0.64,29.3610964482007,1.36992523087432
0.65,29.3610964482007,1.37119991515204
0.66,29.3610964482007,1.37252235230139
0.67,28.6714668525828,1.37344796919417
0.68,28.6714668525828,1.37474430087973
0.69,27.9980351867661,1.37566250900972
0.7,27.9980351867661,1.37691221079814
0.71,27.9980351867661,1.3780744207688
0.72,27.3404209958926,1.37893495483409
0.73,27.3404209958926,1.38010586572999
0.74,27.3404209958926,1.38125068612449
0.75,26.6982527611782,1.38209216810373
0.76,26.6982527611782,1.38321203419634
0.77,26.6982527611782,1.38430893182104
0.78,26.6982527611782,1.38539584687579
0.79,26.0711676900237,1.38613525023672
0.8,26.0711676900237,1.38719759836262
0.81,26.0711676900237,1.38824466508348
0.82,26.0711676900237,1.38935144127045
0.83,25.4588115110549,1.39017264220984
0.84,25.4588115110549,1.39118301172893
0.85,25.4588115110549,1.39222302864535
0.86,24.8608382739772,1.39297615320301
0.87,24.8608382739772,1.39398439926922
0.88,24.8608382739772,1.39494068730497
0.89,24.8608382739772,1.39587877851512
0.9,24.8608382739772,1.3968106754115
0.91,24.2769101541316,1.39757616953922
0.92,24.2769101541316,1.39855395012867
0.93,24.2769101541316,1.39946572794785
0.94,23.7066972616403,1.40015755531514
0.95,23.7066972616403,1.40112678694157
0.96,23.7066972616403,1.40204309696136
0.97,23.7066972616403,1.40291834947572
0.98,23.149877455036,1.40363102217005
0.99,23.149877455036,1.4045096225745
1,23.149877455036,1.40535606889764
1.01,23.149877455036,1.40626120601461
1.02,23.149877455036,1.40711100107653
1.03,23.149877455036,1.40798148763802
1.04,22.6061361592678,1.40868218013236
1.05,22.6061361592678,1.40952539083418
1.06,22.6061361592678,1.4103810027951
1.07,22.6061361592678,1.41118963594692
1.08,22.6061361592678,1.4120273051328
1.09,22.6061361592678,1.41283344963806
1.1,22.0751661879828,1.4134874939615
1.11,22.0751661879828,1.41430084466394
1.12,22.0751661879828,1.41512841436691
1.13,22.0751661879828,1.41591144697141
1.14,22.0751661879828,1.41669335992931
1.15,22.0751661879828,1.41746640945753
1.16,22.0751661879828,1.41825156797767
1.17,21.5566675699808,1.41887088968421
1.18,21.5566675699808,1.41967157878835
1.19,21.5566675699808,1.42043617899457
1.2,21.5566675699808,1.4212062710531
1.21,21.5566675699808,1.42196939693508
1.22,21.5566675699808,1.42271304550565
1.23,21.5566675699808,1.42346424232237
1.24,21.5566675699808,1.42419179868519
1.25,21.050347379746,1.42478051885762
1.26,21.050347379746,1.42552425128456
1.27,21.050347379746,1.42630450953942
1.28,21.050347379746,1.42705218453464
1.29,21.050347379746,1.42780407582251
1.3,21.050347379746,1.42852468488408
1.31,20.5559195719589,1.42911241192467
1.32,20.5559195719589,1.42982365082344
1.33,20.5559195719589,1.43054308641179
1.34,20.5559195719589,1.43125927193741
1.35,20.5559195719589,1.43195684526497
1.36,20.5559195719589,1.43267079877905
1.37,20.5559195719589,1.43336979445999
1.38,20.5559195719589,1.43407339167668
1.39,20.073104819895,1.43464659739991
1.4,20.073104819895,1.43533383029844
1.41,20.073104819895,1.43602887371677
1.42,20.073104819895,1.43671651748314
1.43,20.073104819895,1.4373781830745
1.44,20.073104819895,1.43805947540693
1.45,20.073104819895,1.43870375049177
1.46,20.073104819895,1.4393700775818
1.47,20.073104819895,1.44004279128249
1.48,20.073104819895,1.44070190066834
1.49,20.073104819895,1.44135245465935
1.5,19.6016303576194,1.44189652679668
1.51,19.6016303576194,1.44256932458142
1.52,19.6016303576194,1.44323444715069
1.53,19.6016303576194,1.44388736401509
1.54,19.6016303576194,1.44454727863513
1.55,19.6016303576194,1.44519978123449
1.56,19.6016303576194,1.44584557243467
1.57,19.6016303576194,1.44647589432437
1.58,19.6016303576194,1.44711425899561
