# [M_PNS/R_PNS**2],frequency [Hz]
0.00222192686167281,966.569302426672
0.00233358758724113,972.280296910463
0.00233750388672584,977.59900434986
0.00234135169490236,982.657787757235
0.00260232018620245,1017.27718733858
0.00260606860428908,1021.59092327874
0.00260969366965059,1025.83309797764
0.00261319299381957,1030.11733582025
0.00274354607763433,1034.50183349524
0.00274698943506604,1039.0550213413
0.00275032007835023,1043.28684186282
0.00275353661510216,1047.44504588983
0.00289046263787868,1051.45571247056
0.0028936844357516,1055.72954263517
0.00289682578774477,1060.11609965122
0.00289993374953248,1064.66932764535
0.002902996430001,1069.26182794912
0.0030471276261127,1073.64676242718
0.00305030629217391,1077.92351336774
0.00305348736295629,1082.19391773714
0.00305664379910235,1086.49658482482
0.00305979693680211,1090.96869358362
0.00321167824543504,1095.85498876612
0.00321503719122092,1100.22364368322
0.00321834225789782,1104.54501701192
0.00322163343093573,1109.13345023905
0.00322489343160555,1113.21987465932
0.00322814513638697,1117.5624314666
0.00338830104646143,1121.8098703849
0.00339168604971522,1125.75176038449
0.00339504334228878,1129.81971762227
0.00339838676533941,1133.9202845043
0.00340171744105508,1138.11005462442
0.00340500982368867,1142.2602993125
0.00340827616566223,1146.01770940764
0.00357726048786155,1149.72569504902
0.00358068096875033,1153.45508896361
0.00358409822550605,1157.88348483951
0.00358748731508096,1161.89824687879
0.0035908414311808,1165.79369867627
0.00359417782699773,1169.49848311219
0.00359749977192128,1173.2225808218
0.00377576144067187,1177.34695276757
0.00377925720321739,1181.27322843711
0.0037827174218596,1185.47662525463
0.00378615886843384,1189.31660289228
0.00378960031315532,1193.32839889471
0.00379301524826157,1198.44262593894
0.00379641673110379,1201.62496755779
0.00398444231133406,1205.15460188638
0.00398797558126442,1208.51505729737
0.00399148431428945,1211.84234616724
0.0039949797800979,1210.25685026709
0.00399843960190523,1221.85434710362
0.00400189305389819,1224.16362009932
0.00400532071416591,1227.05588638481
0.00400873540300357,1230.0614373421
0.00401213289714951,1232.51379975611
0.0042106762779945,1235.08803477469
0.00421422662121607,1237.72157639816
0.00421776129854518,1240.44014290537
0.00422129751360201,1240.3905214465
0.00422480829708091,1244.51457255239
0.0042283059805943,1246.52437884594
0.00423178904693815,1248.9168924723
0.00423526136105881,1250.86523509004
0.00423871822396445,1262.64881425638
0.00424215845773842,1264.48406318994
0.00445194997854256,1264.46747420271
0.00445556106024442,1267.77898104607
0.00445914717037206,1271.3601212907
0.00446272019983308,1275.22359394148
0.0044662840686888,1279.13386968326
0.0044698354429383,1282.89838182619
0.00447337050923458,1286.72810021427
0.00447688869700793,1290.41618246083
0.00448040847066967,1296.70530702415
0.00470187338099754,1301.04963061294
0.00470553440418961,1304.56836477071
0.00470917977220848,1307.8997284448
0.00471281305922477,1311.20049892047
0.00471643445470705,1314.40993208747
0.00472004844234519,1317.54113226305
0.0047236532631828,1320.57138954053
0.00472724218079585,1323.52310990505
0.00473082803823947,1327.04472843284
0.00473439364856538,1330.23687565537
0.0049683013237274,1333.18095495366
0.00497202939858139,1335.99420644264
0.00497572984637309,1338.80159328771
0.00497942613057436,1341.526376841
0.00498310356411893,1344.53156980099
0.00498677545297733,1347.33867521335
0.00499042717093722,1350.03346905738
0.00499406432269638,1353.09427183954
0.00499769113919296,1355.93830276967
0.00524448724246449,1358.63892500374
0.00524830076451965,1361.49148708361
0.00525209399995939,1364.73320384229
0.00525586083904719,1367.85212626943
0.00525960994614488,1371.04198549095
0.00526334491002096,1374.24400188814
0.00526707894696679,1377.54710924635
0.00527079311032604,1380.89552696783
0.0052744956470487,1383.9833284328
0.0002291373545725,49.2841995386102
0.000232668266128105,80.0198636965883
0.000250198717360963,89.4445036900068
0.00026920761298558,100.321558793065
0.000288644174731732,136.317793455289
0.000307903651004211,134.868576873983
0.000328298193104649,158.463147985873
0.000349488394893326,218.348918941786
0.000371790073144403,230.332432082076
0.000395341770381716,243.079508390021
0.000420090151411377,255.161940245963
0.000446084425393111,272.434861293576
0.00047323841124954,287.203893932303
0.000501661691295593,308.617769023978
0.000531566092964475,323.759385493895
0.000562796475507958,338.976201069813
0.000595576672629464,363.108567126336
0.000629943579600766,387.614817191892
0.000665911259996705,405.142073201604
0.000703484201997956,439.458044378912
0.00074304922672815,454.530673870475
0.000828127411087351,492.51169100363
0.000873807259122003,509.803875815196
0.00087964469429105,528.199025502641
0.000927530256127531,540.631017480538
0.000977736130004263,565.466410332788
0.00103033533241454,584.085704262426
0.00108546764226607,596.315390394348
0.00109064848005608,612.006439410313
0.00114852914399552,628.21082047322
0.00128338011495142,682.695498330603
0.00135075775769978,695.471682773513
0.00142155042234396,707.372155396667
0.00142674125673477,716.491813892396
0.00143137935184466,727.314520249785
0.00143563694019754,725.708634422475
0.00150990158813222,730.502026945493
0.00158796422151371,738.468588743758
0.00159283496291831,745.744564396379
0.00169227075920311,886.783391233144
0.00177860061934481,890.571797086994
0.00178288046846268,892.840477867423
0.00178708421429155,897.755661644224
0.00179069126078318,895.55728087842
0.00179462928836633,902.534611595185
0.00188585772471428,907.656052131498
0.00188985727306846,911.548762486137
0.00198547048984239,916.167016812074
0.00200407354330266,935.946606961581
0.00210518845245605,941.965968382004
0.00210887406464958,945.752500899241
0.00211256363622869,948.965064936167
0.00211613865508242,951.500108178122
0.00211950424195991,956.368110176897
0.00212288742054724,963.173609133994
0.00222947714134327,967.604686029038
0.00236389129712949,1005.00878094245
0.00236727955429269,1007.09080551692
0.00248573905742956,1012.84067869359
0.00248911327561235,1016.68156609813
0.002492598097613,1023.9812034992
0.00249570296434358,1027.18282819848
0.00249871100780485,1030.28792021634
0.00262313399240311,1034.45068868062
0.00262617400189221,1038.96186370296
0.00262901720171175,1041.05882476569
0.00263196545469577,1044.822745097
0.0027627870820697,1051.99018667685
0.00276561855092714,1055.56113016205
0.00276854563936447,1060.21156449338
0.00277132187657426,1060.14438346149
0.00277428072727948,1062.67773481561
0.00277717350624031,1068.92298304787
0.00278005923200556,1072.00867789365
0.00278284944509944,1074.10183561663
0.00278568640746332,1076.86190151498
0.00278848940336609,1079.9002218103
0.00292681890419256,1082.53428360275
0.00292982879472524,1084.57779192042
0.0029329283150372,1091.09879711234
0.00293586935129687,1092.51794666256
0.00308155051190691,1102.76567393991
0.00308462347644572,1101.75130545948
0.00308768446421834,1108.34509783805
0.00309065762499359,1103.47345078471
0.00309368278108043,1110.66132099982
0.00309669274885399,1114.19408706972
0.0030996397533826,1115.14053035028
0.00310254202729667,1118.1601460848
0.00310565021079417,1126.53185682978
0.00310852836359407,1126.59067825907
0.00311141547525618,1129.49951957036
0.0031143097203657,1130.15811831706
0.00326869608036021,1139.19715843337
0.0032717017408627,1137.63052111469
0.00327471585977652,1136.81152952635
0.00327778700839636,1139.09661244983
0.00328073288452982,1139.58901147793
0.00328369797966777,1147.94035776862
0.00328668477728651,1149.7286047711
0.00328963945582372,1153.15861692313
0.0034525710644471,1156.00170623379
0.00345560821454035,1157.76803878362
0.00345862648364528,1160.45707284771
0.00346174181653655,1161.39654199975
0.00346478203731582,1165.96089776143
0.00346783427404579,1169.02595553228
0.00347089985206121,1172.80951537245
0.00347374427989078,1163.5969930615
0.00347678029044565,1176.95619523026
0.00364880516607717,1183.94108336845
0.00348269578891905,1174.65466845482
0.0034856477141314,1174.58814823886
0.00365808791521646,1187.78066113823
0.00366108519426935,1187.26476942236
0.00366421294250616,1189.82584578271
0.00366723789255925,1189.22186536377
0.00367031435088536,1193.49481835689
0.00367342980204884,1195.42779484001
0.00367639449764163,1196.80722814093
0.00367939465664835,1197.29414025517
0.00368248608674371,1204.96351769637
0.00386447524135374,1205.69560284293
0.00368833218729603,1205.70786798854
0.00369129639610975,1207.92692617194
0.00387380083502099,1212.0343739826
0.0036971285918475,1206.70210089847
0.00387996195855078,1211.60169102393
0.00388285140725249,1214.03899833137
0.00388626363800019,1215.52891862375
0.00388904558554092,1223.1860581068
0.00389196179499326,1218.94885055673
0.00389515297272586,1223.73123029406
0.00389814159301374,1227.22782080689
0.00390109597347744,1222.64628721508
0.00390422016395007,1231.92889464554
0.0039071578060631,1227.51141099446
0.00391012200058134,1232.38427793885
0.0041033186778732,1233.90578699985
0.00410638483973551,1237.86853217453
0.00391896874939537,1239.05411423952
0.00411258116767892,1241.76793599358
0.00411569938291979,1243.9677384415
0.0041187238253496,1243.22191881292
0.00412177857432617,1245.83396175199
0.00412483745354377,1246.75061189471
0.00412791142985719,1253.31199957712
0.00413090044955941,1250.47042421735
0.00433480089370342,1255.95549287064
0.00413689323869904,1258.2741438348
0.00413986312288669,1255.96344166289
0.00434422712644786,1259.97983760066
0.00414582867964293,1260.05182938857
0.00435043456149631,1261.92362072667
0.00435358649160322,1264.73362361096
0.00435673713275578,1264.61981253589
0.0043596936533295,1272.73541335951
0.000268258985725127,147.668470545499
0.000286782303950642,145.257810932613
0.000305684700371574,155.92746604494
0.00032538664305031,184.594272920032
0.00034612336674994,234.876798555433
0.000368015227266812,238.70172051563
0.000390795622286239,249.050193647569
0.000414750229748369,260.043658614801
0.000440014277195113,278.819145267411
0.000466539502721989,287.817349204367
0.000494257441275409,308.025812249515
0.000523546881875468,326.38142870173
0.000554009472817487,342.065851779815
0.000586030344037709,357.922011380921
0.000619483139682328,370.085266807023
0.000654885548273144,411.661482328783
0.00069175840953939,429.438032991989
0.000697595749177321,437.847978778959
0.000736683046741664,462.678492240745
0.000777803172745617,480.629618613291
0.000821047345752585,497.663101044386
0.00086634813157771,516.783434006842
0.000872058623365021,535.335903729886
0.000919508614974489,545.559319280273
0.00102096507865085,582.753644611779
0.00102608734793333,593.89480993603
0.00108062500476445,617.130107717994
0.00113791396449474,631.21769876614
0.00114301239240193,643.252315197225
0.00120326074332413,657.695596434125
0.0012664789877931,670.369242021144
0.00127156153060172,678.77580418137
0.00133803996461997,689.570483729057
0.00149200354200201,720.688756865553
0.0014971265278957,727.40304141769
0.00157468999169664,730.45540551487
0.00157975779584308,734.829799145377
0.00166130349396849,868.051841642559
0.00166626127090409,873.113273974493
0.0016710533684132,880.091704589677
0.00175677087602622,885.51820096809
0.00176148851314678,892.16292176903
0.00196012982152157,921.882796158281
0.00196460493991115,928.755091551656
0.00206437439162675,934.08433869541
0.00206886141735629,939.417105169171
0.00207323946063781,945.882752726914
0.00217819946980628,950.93651174531
0.00218258908357965,955.952829466307
0.00218685370391561,961.017181342042
0.00219101038965283,966.961510422245
0.00243039086266206,990.970888022601
0.0024345510066696,995.441583833531
0.0024386605159852,999.76709049323
0.00244270329626502,1004.00083077322
0.00256544997262671,1008.81536788882
0.00256963894039734,1013.01706353667
0.00257379059971637,1016.93405408941
0.00257789885788618,1020.8773763912
0.00286435809623217,1047.09710167068
0.00286833182081953,1050.41357259174
0.00287216605517662,1053.70911384047
0.00287586780495366,1056.94860122398
0.00287946198604133,1060.25357125833
0.00302291478275602,1063.75812275005
0.00302645440095674,1066.92471147387
0.00302986744768225,1069.91380981391
0.00303318507591961,1072.76536815318
0.0030364253406844,1075.63240732472
0.00318721351134682,1078.45066165237
0.00319056795035347,1081.34251632788
0.00319388182925357,1084.37355374927
0.0031971539169426,1087.39047552775
0.00320040540678452,1089.88608221828
0.00320364808767372,1092.56938584885
0.00336265173231002,1095.59648745141
0.00336608685366751,1098.49160702348
0.00336950737237199,1101.08432877088
0.00337291243461853,1103.51617716559
0.00337630218323777,1105.96457810744
0.00337968449093784,1109.11488835348
0.00338303787342368,1112.40968887809
0.00338637504873669,1114.13430510663
0.0035543553743376,1116.19635574166
0.00355783337149072,1118.41735909605
0.00356128825362031,1120.62754002418
0.00356471775995871,1122.77332122014
0.0035681356788313,1120.75993013355
0.0035715290138766,1133.35723760868
0.00357489815253246,1132.20777656315
0.0035782511691074,1133.59015909061
0.00358159383505499,1135.29840510501
0.00375909534457383,1137.15282314673
0.00376259236970106,1139.05164505059
0.00376607937046567,1140.91853203292
0.00376956592332686,1139.70937835428
0.003773025279858,1142.24181735792
0.00377646388934285,1143.99649328111
0.00377988283069859,1145.73341925213
0.00378328736070163,1147.43928299838
0.00378667513712442,1149.08668436261
0.00379004821851037,1150.80060245973
0.003977730553821,1152.55410551005
0.00398126512124126,1156.96630083975
0.003984772108647,1159.10752893331
0.00398825781064582,1160.77486347884
0.00399172503606015,1162.4761885225
0.0039951779418895,1164.19446772564
0.00399861286878443,1165.95036714878
0.0040020329054759,1167.67182672418
0.00400543737145427,1169.34503465553
0.00400882941197368,1171.05777974328
0.00401220803620464,1172.78787919956
0.00401558560086658,1174.90408858064
0.00401895235890129,1177.01768919343
0.00421778447896004,1178.5755283751
0.00422130048871504,1180.41309946664
0.00422480153494645,1182.14901082547
0.00422828749330266,1183.86454151641
0.00423175778727499,1185.64487666303
0.00423522722831403,1187.39584485893
0.00423866356684152,1188.91047671912
0.00424209713461006,1190.86019656649
0.00424551326946912,1192.3874661748
0.00424891697948643,1194.01256468629
0.00425231453901712,1195.52850610373
0.00425570306775539,1197.21270423036
0.00446609930390825,1198.78646353388
0.00446964523755943,1200.41233923358
0.00447318297279445,1202.05659867528
0.00447671096748142,1203.82383778212
0.00448022271626422,1205.4082324936
0.0044837111371623,1206.89183589171
0.00448717710128028,1208.36777769202
0.00449063797297036,1209.83047670642
0.00449408014509966,1211.32562691052
0.0044975237506186,1212.76977041982
0.00450094022130928,1214.62016079275
0.00450434775838362,1215.98416240768
0.00472686976138144,1217.26745347589
0.00473043086489268,1218.55876082281
0.00473398088661597,1219.97610324868
0.00473752452845611,1221.36812753313
0.00474106110656044,1222.85260456704
0.00474457926533246,1224.29394560479
0.00474808774898334,1225.76116739787
0.00498259075834811,1227.69229377712
0.00498626524839788,1228.52842108034
0.00498993215468453,1230.21097937064
0.00499357697498155,1231.58910692178
0.00499719929160457,1233.00356977871
0.00500083911194858,1234.39246875927
0.00500444898347371,1235.81962401048
0.00500804640725546,1236.79443473258
0.00501158582399061,1237.94838064782
0.00501510776688766,1239.52789910794
0.00501862151659131,1240.72291000387
0.00502212213466246,1242.06204071508
0.00502561595630815,1243.41808707561
0.00502910434970474,1244.66063766541
0.000252883368235183,80.0227446063063
0.000249952490143207,89.9589792842949
0.000268277597952577,99.0293512578555
0.000286671166751393,144.569116007612
0.000305583267303065,141.761328752711
0.000325291852041966,154.904656487942
0.000346052260162649,179.229671145129
0.000367966061510957,245.824053730019
0.000390754549278858,243.402172822299
0.000414703366045539,246.142028206848
0.000440033940827027,247.639810463025
0.000586028019412516,357.175147533216
0.000619560905310093,370.153561948632
0.000654895077363411,411.110928488114
0.000691827728269276,428.748956412363
0.000697672863915099,437.777725657962
0.000736737720296369,463.074021173503
0.000777895662575741,489.078667704565
0.000821155265415956,500.5629049572
0.000866459290766962,510.644454870162
0.000872199016331122,536.164432204326
0.000919609674795477,548.744771379803
0.00102112165586004,585.550380296786
0.00107561481363225,601.652396127921
0.00108079992151263,619.834574406799
0.00113810022876541,630.742357857206
0.00119826177128692,649.926369612435
0.00120346712146162,661.061010646564
0.00126667375047867,672.927002124662
0.00127175403030736,685.068415086686
0.00133827369116092,694.071397367339
0.00149223346508036,719.729003601936
0.00156970781624211,724.346756809558
0.00157494618909812,855.890306013421
0.00158000574682968,861.97727074659
0.00166155202413417,868.099930528915
0.00166652598494929,876.40722770716
0.00175217544440712,883.059839605476
0.00175704836897738,891.440790394093
0.00184704749123824,898.166183408943
